hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,is_repeated_guest,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,customer_type,reservation_status,reservation_status_date
Resort Hotel,0,2.80E+01,2015,November,45,4,0,1,2.00E+00,0,0,DEU,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/5/2015
Resort Hotel,0,9.00E+00,2015,November,45,2,1,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/5/2015
Resort Hotel,0,2.10E+01,2017,April,16,17,1,1,2.00E+00,0,0,PRT,Online TA,TA/TO,1,1,A,0,No Deposit,Transient,Check-Out,4/19/2017
Resort Hotel,0,1.00E+00,2015,November,45,3,0,2,2.00E+00,0,0,PRT,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,11/5/2015
Resort Hotel,0,5.30E+01,2015,November,45,1,2,2,2.00E+00,0,0,BEL,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/5/2015
Resort Hotel,0,1.00E+00,2015,November,45,3,0,2,1.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/5/2015
Resort Hotel,0,0.00E+00,2017,January,5,31,0,1,1.00E+00,0,0,PRT,Direct,TA/TO,1,1,A,0,No Deposit,Transient,Check-Out,2/1/2017
Resort Hotel,0,0.00E+00,2015,November,45,5,0,1,1.00E+00,0,0,PRT,Direct,Direct,0,0,E,0,No Deposit,Transient,Check-Out,11/6/2015
Resort Hotel,0,1.21E+02,2015,November,45,1,2,3,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/6/2015
Resort Hotel,0,0.00E+00,2015,November,45,5,0,1,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,1,No Deposit,Transient,Check-Out,11/6/2015
Resort Hotel,0,3.00E+00,2015,November,45,5,0,1,1.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,0,No Deposit,Transient,Check-Out,11/6/2015
Resort Hotel,0,2.70E+01,2015,November,45,3,0,3,2.00E+00,0,0,BEL,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/6/2015
Resort Hotel,0,1.40E+01,2015,November,45,3,0,3,2.00E+00,0,0,BEL,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,11/6/2015
Resort Hotel,0,5.00E+00,2015,November,45,3,0,3,1.00E+00,0,0,FRA,Complementary,TA/TO,0,0,F,1,No Deposit,Transient,Check-Out,11/6/2015
Resort Hotel,0,2.90E+01,2015,November,45,1,2,4,2.00E+00,0,0,IRL,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,1.70E+01,2015,November,45,6,0,1,1.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,9.90E+01,2015,October,44,29,2,7,2.00E+00,0,0,BEL,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,0.00E+00,2015,November,45,6,0,1,2.00E+00,0,0,ESP,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,2.90E+01,2015,November,45,7,2,6,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,D,3,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,1.10E+01,2015,November,45,2,1,4,2.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/7/2015
Resort Hotel,0,5.90E+01,2015,November,45,1,2,4,2.00E+00,0,0,FRA,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,1.50E+01,2015,November,45,1,2,4,2.00E+00,0,0,FRA,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,4.50E+01,2015,October,44,31,2,5,2.00E+00,0,0,SWE,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,7.00E+00,2015,November,45,6,0,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,2.00E+01,2015,November,45,4,0,3,2.00E+00,0,0,NOR,Direct,Direct,0,0,D,1,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,1.60E+01,2016,November,45,2,0,3,2.00E+00,0,0,NOR,Direct,Direct,1,1,D,1,No Deposit,Transient,Check-Out,11/5/2016
Resort Hotel,0,1.00E+00,2015,November,45,5,0,2,2.00E+00,0,0,GBR,Direct,Direct,0,0,D,1,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,1.90E+01,2015,November,45,2,1,4,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/7/2015
Resort Hotel,0,1.30E+01,2015,November,45,1,2,5,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,1.00E+00,2015,November,45,7,0,1,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,4.00E+00,2015,November,45,6,0,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,2,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,3.40E+01,2015,November,45,1,2,5,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,1.00E+00,2015,November,45,5,0,3,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,1.00E+00,2015,November,45,6,0,2,2.00E+00,0,0,ESP,Offline TA/TO,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,2.69E+02,2015,November,45,7,0,1,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,6.90E+01,2016,November,47,19,0,1,2.00E+00,0,0,GBR,Online TA,TA/TO,1,0,D,0,No Deposit,Transient,Check-Out,11/20/2016
Resort Hotel,0,1.00E+00,2015,November,45,7,0,1,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,2.30E+01,2016,December,49,3,0,1,2.00E+00,2,0,ESP,Direct,TA/TO,1,1,G,0,No Deposit,Transient,Check-Out,12/4/2016
Resort Hotel,0,2.30E+01,2015,November,45,2,1,5,2.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,2,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,3.90E+01,2015,November,45,1,2,5,2.00E+00,0,0,IRL,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,4.00E+00,2015,November,45,6,0,2,2.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,9.40E+01,2015,November,45,1,2,5,2.00E+00,0,0,IRL,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,1.80E+01,2015,November,45,7,0,1,2.00E+00,1,0,PRT,Offline TA/TO,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,1.70E+02,2015,November,45,2,1,5,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Contract,Check-Out,11/8/2015
Resort Hotel,0,2.00E+00,2015,November,45,7,0,1,1.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,1.00E+00,2015,November,45,7,0,1,1.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,2.00E+00,2015,November,45,7,0,1,2.00E+00,0,0,PRT,Offline TA/TO,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,0.00E+00,2015,November,45,7,0,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/8/2015
Resort Hotel,0,2.00E+01,2015,November,45,2,2,5,2.00E+00,0,0,POL,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,2.00E+01,2015,November,45,2,2,5,3.00E+00,0,0,POL,Offline TA/TO,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,2.00E+01,2015,November,45,2,2,5,2.00E+00,0,0,POL,Offline TA/TO,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,3.05E+02,2015,November,45,5,1,3,2.00E+00,0,0,GBR,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,0.00E+00,2015,November,45,5,1,3,2.00E+00,0,0,PRT,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,2.20E+01,2015,November,45,5,1,3,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,1.30E+01,2015,November,45,1,3,5,2.00E+00,0,0,DEU,Offline TA/TO,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,0.00E+00,2015,November,46,8,1,0,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,0.00E+00,2015,November,46,8,1,0,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,1.10E+01,2015,November,45,2,2,5,2.00E+00,0,0,POL,Offline TA/TO,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/9/2015
Resort Hotel,0,3.10E+01,2015,November,45,2,2,5,2.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,5,No Deposit,Transient-Party,Check-Out,11/9/2015
Resort Hotel,0,0.00E+00,2015,November,46,9,1,0,1.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,0,No Deposit,Transient,Check-Out,11/10/2015
Resort Hotel,0,4.00E+00,2015,November,45,7,2,1,2.00E+00,0,0,ESP,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/10/2015
Resort Hotel,1,2.89E+02,2015,November,47,20,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,11/10/2015
Resort Hotel,1,2.89E+02,2015,November,47,20,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,11/10/2015
Resort Hotel,1,2.89E+02,2015,November,47,20,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,11/10/2015
Resort Hotel,1,2.89E+02,2015,November,47,20,1,2,2.00E+00,0,0,PRT,Groups,TA/TO,0,0,A,0,No Deposit,Transient-Party,Canceled,11/10/2015
Resort Hotel,0,0.00E+00,2015,November,46,10,0,1,1.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,11/11/2015
Resort Hotel,0,1.00E+00,2015,November,46,8,2,1,2.00E+00,0,0,CN,Online TA,TA/TO,0,0,D,1,No Deposit,Transient,Check-Out,11/11/2015
Resort Hotel,0,0.00E+00,2015,November,46,10,0,1,2.00E+00,0,0,FRA,Direct,Direct,0,0,F,0,No Deposit,Transient,Check-Out,11/11/2015
Resort Hotel,0,3.20E+01,2015,November,46,10,0,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/11/2015
Resort Hotel,0,0.00E+00,2015,November,46,10,0,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,E,0,No Deposit,Transient,Check-Out,11/11/2015
Resort Hotel,0,0.00E+00,2015,November,46,9,1,1,1.00E+00,0,0,NLD,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,11/11/2015
Resort Hotel,0,0.00E+00,2015,November,46,10,0,2,1.00E+00,0,0,PRT,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,11/12/2015
Resort Hotel,0,0.00E+00,2015,November,46,11,0,1,1.00E+00,0,0,PRT,Direct,Direct,0,0,C,0,No Deposit,Transient,Check-Out,11/12/2015
Resort Hotel,0,2.00E+00,2015,November,46,11,0,1,1.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,1,No Deposit,Transient,Check-Out,11/12/2015
Resort Hotel,0,3.00E+00,2015,November,46,8,2,2,2.00E+00,0,0,NLD,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/12/2015
Resort Hotel,0,1.00E+00,2015,November,46,11,0,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/12/2015
Resort Hotel,0,0.00E+00,2015,November,46,11,0,1,1.00E+00,0,0,PRT,Direct,Direct,0,0,F,0,No Deposit,Transient,Check-Out,11/12/2015
Resort Hotel,0,3.40E+01,2015,November,45,2,3,7,2.00E+00,0,0,LTU,Offline TA/TO,TA/TO,0,0,D,1,No Deposit,Transient,Check-Out,11/12/2015
Resort Hotel,0,6.00E+00,2015,November,46,9,1,3,1.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,1,No Deposit,Transient,Check-Out,11/13/2015
Resort Hotel,0,1.00E+00,2015,November,45,6,2,5,2.00E+00,0,0,GBR,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/13/2015
Resort Hotel,0,3.10E+01,2015,November,46,10,0,4,3.00E+00,0,0,ESP,Corporate,Corporate,0,0,A,2,No Deposit,Transient-Party,Check-Out,11/14/2015
Resort Hotel,0,3.10E+01,2015,November,46,10,0,4,2.00E+00,1,0,ESP,Corporate,Corporate,0,0,A,3,No Deposit,Transient-Party,Check-Out,11/14/2015
Resort Hotel,0,6.50E+01,2015,November,46,8,2,4,1.00E+00,0,0,BRA,Online TA,TA/TO,0,0,A,1,No Deposit,Transient,Check-Out,11/14/2015
Resort Hotel,0,3.30E+01,2015,November,46,12,0,2,1.00E+00,0,0,ESP,Corporate,Corporate,0,0,A,4,No Deposit,Transient-Party,Check-Out,11/14/2015
Resort Hotel,0,2.10E+01,2015,November,46,12,0,2,2.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/14/2015
Resort Hotel,0,5.00E+00,2015,November,46,11,0,3,2.00E+00,0,0,NLD,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/14/2015
Resort Hotel,0,1.09E+02,2015,November,46,13,0,1,2.00E+00,0,0,PRT,Direct,Direct,0,0,F,0,No Deposit,Transient,Check-Out,11/14/2015
Resort Hotel,0,1.09E+02,2015,November,46,13,0,1,2.00E+00,0,0,USA,Direct,Direct,0,0,F,1,No Deposit,Transient,Check-Out,11/14/2015
Resort Hotel,0,2.60E+01,2015,November,45,7,2,5,3.00E+00,0,0,ESP,Direct,Direct,0,0,G,2,No Deposit,Transient,Check-Out,11/14/2015
Resort Hotel,0,2.60E+01,2015,November,45,7,2,6,2.00E+00,0,0,ESP,Direct,Direct,0,0,D,2,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.90E+01,2015,November,46,10,0,5,2.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,1.00E+00,0,0,USA,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,1.40E+01,2015,November,46,12,0,3,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,E,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,8.90E+01,2015,November,46,9,1,5,2.00E+00,0,0,GBR,Offline TA/TO,TA/TO,0,0,E,0,No Deposit,Contract,Check-Out,11/15/2015
Resort Hotel,0,3.00E+00,2015,November,46,10,0,5,2.00E+00,0,0,CHL,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,1.50E+01,2015,November,46,13,0,2,2.00E+00,0,0,PRT,Corporate,Corporate,0,0,E,0,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,1.00E+00,0,0,GBR,Corporate,Corporate,0,0,E,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,1.60E+01,2015,November,46,14,0,1,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,2.90E+01,2015,November,46,10,0,5,2.00E+00,1,0,ESP,Corporate,Corporate,0,0,A,3,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,2.80E+01,2015,November,45,7,2,6,1.00E+00,0,0,ITA,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,2.80E+01,2015,November,45,7,2,6,1.00E+00,0,0,ITA,Corporate,Corporate,0,0,A,0,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.00E+01,2015,November,46,9,1,5,2.00E+00,0,0,FRA,Corporate,Corporate,0,0,A,4,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,4.20E+01,2015,November,46,10,0,5,2.00E+00,1,0,ESP,Direct,Direct,0,0,H,3,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.70E+01,2015,November,46,8,2,5,1.00E+00,0,0,GBR,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.70E+01,2015,November,46,8,2,5,2.00E+00,0,0,PRT,Corporate,Corporate,0,0,E,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.70E+01,2015,November,46,8,2,5,1.00E+00,0,0,BEL,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,2.70E+01,2015,November,45,6,2,7,2.00E+00,0,0,MEX,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,5.40E+01,2015,November,45,7,2,6,2.00E+00,0,0,HUN,Online TA,TA/TO,0,0,E,0,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,5.40E+01,2015,November,45,7,2,6,2.00E+00,0,0,HUN,Online TA,TA/TO,0,0,E,0,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,2.40E+01,2015,November,45,3,2,10,2.00E+00,0,0,ITA,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.70E+01,2015,November,46,8,2,5,1.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,6.50E+01,2015,November,46,8,2,5,2.00E+00,0,0,BRA,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,6.50E+01,2015,November,46,8,2,5,2.00E+00,0,0,BRA,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.00E+01,2015,November,45,1,4,10,2.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,2.50E+01,2017,April,14,2,2,2,1.00E+00,0,0,PRT,Corporate,Corporate,1,1,E,1,No Deposit,Transient-Party,Check-Out,4/6/2017
Resort Hotel,0,3.10E+01,2015,November,45,2,3,10,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,E,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.10E+01,2015,November,45,2,3,10,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,2.60E+01,2017,April,14,3,1,3,1.00E+00,0,0,AUT,Corporate,Corporate,1,1,E,3,No Deposit,Group,Check-Out,4/7/2017
Resort Hotel,0,2.60E+01,2015,November,45,7,2,6,2.00E+00,0,0,ESP,Direct,Direct,0,0,D,2,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.70E+01,2015,November,45,7,2,6,2.00E+00,0,0,RUS,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.70E+01,2015,November,45,7,2,6,2.00E+00,0,0,RUS,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.10E+01,2015,November,45,2,3,10,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,2.00E+00,2015,November,46,13,0,2,4.00E+00,0,0,PRT,Direct,Direct,0,0,H,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,2.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.10E+01,2015,November,45,2,3,10,2.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,4,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.50E+01,2015,November,45,6,2,7,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,E,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.10E+01,2015,November,45,2,3,10,2.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,4,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,1.79E+02,2015,November,46,8,2,5,2.00E+00,0,0,GBR,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,1.63E+02,2015,November,45,7,2,6,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,0.00E+00,2015,November,46,14,0,1,1.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.50E+01,2015,November,45,6,2,7,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,2.00E+00,2015,November,46,14,0,1,2.00E+00,2,0,PRT,Online TA,TA/TO,0,0,G,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,8.00E+00,2015,November,46,13,0,2,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.50E+01,2015,November,45,6,2,7,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,E,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.70E+01,2015,November,46,8,2,5,1.00E+00,0,0,GBR,Corporate,Corporate,0,0,E,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.50E+01,2015,November,45,6,2,7,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,E,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,0.00E+00,2015,November,46,14,0,1,2.00E+00,0,0,PRT,Direct,Direct,0,0,D,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,2.00E+00,0,0,GBR,Corporate,Corporate,0,0,E,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,1.00E+00,0,0,DEU,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,2.70E+01,2015,November,46,10,0,5,2.00E+00,0,0,DEU,Online TA,TA/TO,0,0,D,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,4.10E+01,2015,November,46,12,0,3,2.00E+00,0,0,AUT,Corporate,Corporate,0,0,A,3,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,4.10E+01,2015,November,46,12,0,3,1.00E+00,0,0,AUT,Corporate,Corporate,0,0,E,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.10E+01,2015,November,45,2,3,10,1.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,2,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,1.20E+01,2015,November,45,7,2,6,2.00E+00,0,0,AUT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,5.40E+01,2015,November,45,7,2,6,2.00E+00,0,0,GRC,Online TA,TA/TO,0,0,D,0,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,1.63E+02,2015,November,45,7,2,6,2.00E+00,0,0,PRT,Online TA,TA/TO,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,1,1.00E+00,2016,February,9,22,1,0,2.00E+00,0,0,PRT,Online TA,TA/TO,1,0,A,0,No Deposit,Transient,No-Show,2/22/2016
Resort Hotel,0,0.00E+00,2015,November,46,8,2,5,1.00E+00,0,0,PRT,Direct,Direct,0,0,A,0,No Deposit,Transient,Check-Out,11/15/2015
Resort Hotel,0,3.40E+01,2015,November,45,5,2,8,1.00E+00,0,0,PRT,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,1.90E+01,2015,November,46,14,0,1,2.00E+00,0,0,CZE,Corporate,Corporate,0,0,A,0,Non Refund,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.60E+01,2015,November,45,7,2,6,1.00E+00,0,0,GBR,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,1.50E+01,2015,November,45,6,2,7,1.00E+00,0,0,FRA,Corporate,Corporate,0,0,A,0,No Deposit,Transient-Party,Check-Out,11/15/2015
Resort Hotel,0,3.70E+01,2015,November,46,8,2,5,1.00E+00,0,0,GBR,Corporate,Corporate,0,0,A,1,No Deposit,Transient-Party,Check-Out,11/15/2015
